Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
321	83695.41986	4264.340412	41.33636364	36.98	0.001
322	47437.19314	7600.342319	37.61636364	41.66	0.001
323	83862.72638	4213.614132	41.36181818	37.1	0.001
324	46878.56057	7622.370581	37.75272727	41.72	0.001
325	84115.71095	4259.918667	41.44909091	37.2	0.001
326	47388.68258	7672.726058	37.85636364	41.74	0.001
327	84674.53977	4289.554488	41.49272727	37.38	0.001
328	47719.3978	7689.182276	38.05454545	41.84	0.001
329	84844.81012	4283.114505	41.50727273	37.58	0.001
330	47644.58926	7723.250973	38.24	41.86	0.001
331	85229.72712	4298.477058	41.55090909	37.78	0.001
332	47826.55722	7745.527718	38.40909091	41.88	0.001
333	85475.70563	4310.322437	41.59454545	37.88	0.001
334	47957.70498	7769.514411	38.55454545	41.92	0.001
335	85734.95737	4304.552975	41.63636364	37.98	0.001
336	47898.2337	7800.498247	38.74545455	42.04	0.001
337	86083.80507	4331.710051	41.66	38.26	0.001
338	48202.37918	7793.314465	38.86181818	42	0.001
339	85977.76124	4290.337037	41.67454545	38.64	0.001
340	47739.153	7841.817108	39.10727273	41.96	0.001
341	86514.64555	4316.124395	41.72363636	38.78	0.001
342	48031.43445	7862.233552	39.25272727	41.98	0.001
343	86749.97979	4340.391622	41.77636364	38.9	0.001
344	48306.57526	7902.564579	39.38363636	41.98	0.001
345	87199.92652	4355.787992	41.77818182	39.16	0.001
346	48489.08426	7897.550549	39.52181818	42	0.001
347	87120.87517	4340.002728	41.78	39.28	0.001
348	48295.95617	7935.830009	39.65272727	42.02	0.001
349	87545.67437	4339.585322	41.76727273	39.62	0.001
350	48308.42903	7958.194256	39.91636364	42.02	0.001
351	87801.12704	4371.530574	41.81636364	39.54	0.001
352	48666.12312	7996.680307	39.91818182	41.98	0.001
353	88231.34444	4384.122196	41.82	39.6	0.001
354	48817.32251	7988.424069	40.01636364	41.98	0.001
355	88114.81376	4352.983387	41.83272727	39.82	0.001
356	48459.22952	8021.783779	40.16545455	41.98	0.001
357	88483.42679	4379.208344	41.84909091	39.8	0.001
358	48750.0925	8054.617261	40.16181818	42.04	0.001
359	88848.02479	4376.42687	41.86545455	40	0.001
360	48735.6447	8080.318709	40.31090909	42.04	0.001
361	89135.7915	4407.974948	41.88545455	40.08	0.001
362	49085.48782	8105.505854	40.33636364	42.08	0.001
363	89412.28924	4410.617148	41.88363636	40.28	0.001
364	49120.16897	8135.257337	40.42909091	42.08	0.001
